KAI1331377.1	65.4	0.0
KAJ4309931.1	64.5	0.0
KAF3039023.1	64.5	0.0
XP_056919573.1	64.5	0.0
KAJ4411405.1	63.6	0.0
KAJ6169963.1	70.9	0.0
OCL00806.1	63.6	0.0
KAJ5916184.1	64.9	0.0
KAF3054156.1	64.1	0.0
KAI1371304.1	64.8	0.0
CZR63593.1	63.9	0.0
KAI2464903.1	64.8	0.0
XP_049972662.1	65.4	0.0
XP_056996166.1	63.3	0.0
OTA96559.1	63.0	0.0
KAJ5108440.1	64.2	0.0
KAH9871792.1	63.2	0.0
XP_003843575.1	62.3	0.0
KAJ4983125.1	64.5	0.0
OOQ91564.1	64.9	0.0
KAI8199165.1	64.9	0.0
ORY08686.1	62.8	0.0
KAJ5644594.1	62.0	0.0
KAI1097551.1	63.9	0.0
OTA66034.1	63.0	0.0
XP_051311172.1	63.5	0.0
KAI1808720.1	63.0	0.0
XP_043151905.1	68.4	0.0
KAJ4352926.1	62.3	0.0
KAJ4339181.1	62.8	0.0
KAI9163137.1	64.1	0.0
XP_007836607.1	63.0	0.0
XP_056950144.1	66.4	0.0
PMD48149.1	64.3	0.0
KAJ4373481.1	63.6	0.0
CZR62661.1	63.9	0.0
KAF2109160.1	62.8	0.0
KAF4495081.1	62.8	0.0
KAF8858679.1	63.0	0.0
XP_056972840.1	61.6	0.0
OCK72918.1	64.9	0.0
XP_038794674.1	61.9	0.0
KAJ5716854.1	63.3	0.0
XP_007689727.1	62.3	0.0
XP_057052304.1	65.1	0.0
KAI0114600.1	63.0	0.0
KAI8623979.1	61.9	0.0
KAJ5648559.1	62.4	0.0
KAJ8109137.1	64.5	0.0
KAF3009595.1	62.3	0.0
KAI5238085.1	66.4	0.0
XP_033448428.1	62.3	0.0
XP_045999870.1	62.3	0.0
KAJ5541661.1	64.5	0.0
PVI03373.1	61.0	0.0
KAH9209967.1	63.6	0.0
KAF2708625.1	61.5	0.0
KAI5196879.1	66.4	0.0
XP_007695776.1	61.9	0.0
KAI5267756.1	66.4	0.0
XP_056561662.1	65.4	0.0
KAH6700608.1	63.6	0.0
KAH7379960.1	61.3	0.0
OTA98283.1	61.9	0.0
KAF1363488.1	61.9	0.0
KAI5247966.1	65.2	0.0
KAG9839396.1	64.8	0.0
KAI3571918.1	61.9	0.0
XP_013430240.1	65.2	0.0
XP_033519297.1	62.8	0.0
CEJ56725.1	64.5	0.0
KAF2752065.1	61.9	0.0
KAH0359647.1	64.8	0.0
KAI0377227.1	61.7	0.0
KAF2852353.1	61.9	0.0
KAJ5925591.1	64.5	0.0
KAH0259436.1	64.8	0.0
XP_007711456.1	61.5	0.0
KAG4415768.1	60.4	0.0
KAG9559839.1	64.3	0.0
XP_014560936.1	61.5	0.0
KAJ0129220.1	61.9	0.0
KAJ6283033.1	61.5	0.0
XP_056780109.1	63.3	0.0
KAI1412787.1	62.6	0.0
KAH6889819.1	63.2	0.0
XP_056544107.1	64.9	0.0
KAF4312174.1	64.9	0.0
PYH87476.1	76.9	0.0
KAG9655065.1	64.3	0.0
KAI1440183.1	62.6	0.0
KAI1456263.1	62.6	0.0
KAJ6011489.1	64.5	0.0
KAI4756058.1	65.2	0.0
KAH0345099.1	64.3	0.0
KAF7719048.1	64.9	0.0
KAG9645464.1	64.3	0.0
KAG9516991.1	64.3	0.0
KAG9591284.1	64.3	0.0
XP_014081057.1	61.0	0.0
XP_013341845.1	64.8	0.0
KAF2691729.1	62.8	0.0
XP_003654863.1	63.6	0.0
KAI5199680.1	64.8	0.0
CAD0096503.1	63.9	0.0
CAI6335949.1	60.2	0.0
XP_051372409.1	61.3	0.0
SPQ24201.1	63.6	0.0
OWP00033.1	58.9	0.0
KAF2192260.1	61.7	0.0
XP_049166886.1	61.7	0.0
KAI0895143.1	61.7	0.0
KAF2007260.1	61.5	0.0
XP_052999027.1	62.3	0.0
OTB18066.1	61.3	0.0
XP_047790614.1	61.3	0.0
KAF2030071.1	61.5	0.0
USP81536.1	60.2	0.0
KAI8960346.1	60.9	0.0
XP_046113357.1	62.3	0.0
PVH84097.1	60.9	0.0
KAH8887135.1	63.6	0.0
XP_047864704.1	61.3	0.0
KAI1476396.1	61.3	0.0
KAI4738981.1	64.8	0.0
KAI6711691.1	58.9	0.0
KAH7076402.1	60.6	0.0
KAI8937112.1	60.2	0.0
KAI1846174.1	61.3	0.0
XP_049096341.1	59.6	0.0
KAJ6198756.1	61.0	0.0
KAI2631346.1	61.7	0.0
KAI6082173.1	60.4	0.0
XP_047814339.1	62.2	0.0
KAI1763534.1	60.4	0.0
KAG9202473.1	60.6	0.0
KAI3397142.1	64.0	0.0
KAK1687662.1	63.6	0.0
KAI0174001.1	59.6	0.0
KAI5918141.1	60.6	0.0
KAI1859075.1	61.3	0.0
XP_033598189.1	62.2	0.0
KAI1638296.1	60.6	0.0
KAI6913090.1	61.5	0.0
KAK1920200.1	59.3	0.0
OKO98751.1	62.8	0.0
KAI1484838.1	61.0	0.0
OSS46640.1	60.2	0.0
CAA9962750.1	59.3	0.0
EFQ96484.1	59.3	0.0
XP_045954275.1	60.4	0.0
KAH8204444.1	60.4	0.0
KAH7127011.1	61.0	0.0
RMY15069.1	61.5	0.0
XP_057008780.1	62.8	0.0
KAH7069317.1	60.2	0.0
KAI4860409.1	60.0	0.0
XP_049156999.1	60.4	0.0
KAI2780125.1	60.4	0.0
KAH8732980.1	61.3	0.0
XP_056944396.1	62.0	0.0
PVH67724.1	66.5	0.0
WDK13942.1	63.2	0.0
KAI4852206.1	65.1	0.0
XP_033435495.1	60.0	0.0
KAK1600222.1	62.8	0.0
KAF3015897.1	63.0	0.0
XP_024737992.1	66.1	0.0
KAI1245877.1	60.6	0.0
KAJ6028194.1	65.4	0.0
KAI4604419.1	60.4	0.0
KAK0649242.1	60.9	0.0
XP_047852333.1	61.3	0.0
KAI3556629.1	61.5	0.0
KAI7210867.1	62.4	0.0
KAI7266536.1	59.7	0.0
XP_028503611.1	58.9	0.0
XP_051349316.1	58.9	0.0
KAF1940908.1	58.9	0.0
XP_009853628.1	61.3	0.0
KAI0121925.1	60.0	0.0
KAG9193783.1	58.9	0.0
KAI7549418.1	61.6	0.0
XP_051331695.1	58.4	0.0
KAF2868002.1	60.0	0.0
KAJ5540198.1	63.2	0.0
KAH7408142.1	59.7	0.0
KAI7191738.1	59.7	0.0
KAI7508884.1	59.7	0.0
KAI7085904.1	59.7	0.0
XP_049242752.1	58.4	0.0
XP_049230729.1	58.4	0.0
KAI7199588.1	59.3	0.0
XP_049209514.1	58.4	0.0
XP_049189787.1	58.4	0.0
XP_049220282.1	58.4	0.0
KAI4607906.1	58.4	0.0
XP_001932707.1	58.0	0.0
KAI7324828.1	61.6	0.0
EMR70876.1	60.2	0.0
KAK0377692.1	61.0	0.0
KAI6821547.1	59.3	0.0
KAI7494874.1	59.3	0.0
KAI6817802.1	59.3	0.0
XP_001728070.2	61.3	0.0
KAI7366920.1	59.3	0.0
XP_049199560.1	58.4	0.0
OAL07693.1	59.7	0.0
KAI6844080.1	61.6	0.0
KAI7202676.1	59.7	0.0
RMZ02035.1	58.9	0.0
KAI7157717.1	61.1	0.0
XP_033390318.1	58.9	0.0
KAB2110256.1	58.4	0.0
XP_038789943.1	58.4	0.0
XP_051587108.1	58.4	0.0
XP_018384461.1	58.4	0.0
KAI7481688.1	59.3	0.0
RMZ67659.1	58.4	0.0
XP_035371313.1	61.7	0.0
KAI7558977.1	59.3	0.0
RYN49060.1	58.4	0.0
RMY76114.1	59.7	0.0
OTA22209.1	59.3	0.0
KAI6856088.1	59.3	0.0
KAF9640731.1	61.7	0.0
KAJ4401743.1	61.7	0.0
TQB76544.1	65.2	0.0
RMY81928.1	59.7	0.0
RMY60095.1	61.6	0.0
XP_046030301.1	58.4	0.0
KAK0659284.1	62.2	0.0
KAI6884203.1	59.3	0.0
KAH7364797.1	58.7	0.0
RMY83083.1	59.3	0.0
KAI7237977.1	62.4	0.0
KAI6799274.1	59.3	0.0
KAF2084790.1	58.4	0.0
KAH6716261.1	66.5	0.0
KAF3386926.1	62.3	0.0
KAI7200552.1	62.0	0.0
KAI7344795.1	58.9	0.0
XP_029753911.1	59.6	0.0
RMZ24710.1	58.4	0.0
KAB2578505.1	61.3	0.0
KAI6854346.1	58.9	0.0
XP_036501254.1	65.4	0.0
XP_001794983.1	59.7	0.0
KAI8314781.1	65.4	0.0
KAH6217254.1	59.7	0.0
RMX89202.1	62.0	0.0
KAF0332621.1	65.4	0.0
KAI8183232.1	65.4	0.0
KAI7199494.1	58.4	0.0
KAF4918908.1	65.4	0.0
KAH8666468.1	58.7	0.0
KAI1342836.1	64.9	0.0
KAI7352767.1	61.1	0.0
RSL73657.1	64.1	0.0
KNG49834.1	59.7	0.0
RAR08963.1	59.7	0.0
RSM02270.1	63.2	0.0
RMJ18206.1	63.2	0.0
PBP16779.1	56.3	0.0
KAI6806208.1	58.4	0.0
XP_033402099.1	60.1	0.0
KAK2597212.1	63.6	0.0
KAF4344290.1	63.6	0.0
KAF6808451.1	62.8	0.0
KAF5011996.1	62.8	0.0
EQB47026.1	65.4	0.0
KAK2623625.1	56.3	0.0
EXF74289.1	64.1	0.0
OTA27654.1	58.4	0.0
PBP26802.1	56.7	0.0
KAF4874652.1	64.9	0.0
KAF6803770.1	63.6	0.0
XP_023451981.1	59.7	0.0
KAI1028702.1	62.8	0.0
XP_018238988.1	62.8	0.0
KAF9773939.1	63.2	0.0
KAI8713379.1	63.6	0.0
KAF4960968.1	62.8	0.0
KAF4830437.1	64.9	0.0
KAJ8105574.1	59.3	0.0
EGU81770.1	62.8	0.0
KAI1012415.1	62.8	0.0
KAJ0280444.1	64.1	0.0
KAK1729306.1	64.1	0.0
RSL50238.1	62.8	0.0
XP_031064393.1	62.8	0.0
KAK0611355.1	64.1	0.0
ENH65258.1	62.8	0.0
KAJ0142599.1	62.8	0.0
KAF4440173.1	63.2	0.0
XP_033394457.1	57.8	0.0
KAH7211744.1	62.8	0.0
XP_049124304.1	62.4	0.0
CZT13014.1	57.0	0.0
KAG7416809.1	62.8	0.0
KAH7629481.1	61.3	0.0
KXH47483.1	63.6	0.0
KAI8213560.1	64.1	0.0
KAK1513109.1	63.6	0.0
KXH51459.1	64.1	0.0
XP_035335521.1	63.6	0.0
UPL01964.1	63.6	0.0
XP_003047601.1	63.6	0.0
KAF5617929.1	62.8	0.0
KAF6830372.1	63.2	0.0
KAI8276508.1	64.1	0.0
KAJ9134128.1	64.9	0.0
KAJ0349004.1	64.1	0.0
XP_023624859.1	61.5	0.0
KAF5976307.1	62.3	0.0
KAI1046940.1	62.3	0.0
KAI7924943.1	58.3	0.0
XP_041684405.1	62.3	0.0
KAF5639383.1	62.3	0.0
SCV37414.1	62.3	0.0
XP_023434355.1	62.3	0.0
XP_046050316.1	62.3	0.0
KAF5679514.1	62.3	0.0
KAG4253419.1	62.3	0.0
XP_003712051.1	58.3	0.0
KAI8168135.1	64.1	0.0
KAK1834076.1	60.9	0.0
KAF9693937.1	60.2	0.0
KAH9243215.1	64.1	0.0
KAH0375603.1	64.8	0.0
KAK1514570.1	63.2	0.0
KAI3544086.1	63.2	0.0
XP_046127818.1	63.2	0.0
KAF5251360.1	62.3	0.0
XP_053013728.1	63.2	0.0
KAK2009616.1	64.1	0.0
KAK1948752.1	64.1	0.0
XP_031086865.1	61.9	0.0
KDN67966.1	64.1	0.0
KAK1977218.1	65.9	0.0
ELQ42844.1	58.3	0.0
KAH0429969.1	64.9	0.0
XP_018164216.1	62.3	0.0
XP_007288815.1	57.0	0.0
CZT44807.1	57.4	0.0
XP_056793837.1	64.1	0.0
KAF5545603.1	61.9	0.0
TLD30685.1	58.3	0.0
KAJ5041757.1	57.0	0.0
XP_052908773.1	62.3	0.0
KAJ4329047.1	62.3	0.0
KAH0028048.1	65.2	0.0
CZT05846.1	56.5	0.0
KAF4983406.1	62.3	0.0
KAF4819633.1	64.1	0.0
XP_036539632.1	61.9	0.0
KAH6975421.1	62.3	0.0
KAF4850965.1	64.1	0.0
RKL41278.1	61.9	0.0
PNP84734.1	62.3	0.0
XP_046102550.1	62.3	0.0
XP_031882765.1	64.1	0.0
XP_008020803.1	56.6	0.0
XP_053041228.1	64.1	0.0
KAK1473543.1	62.8	0.0
KAK0751277.1	62.7	0.0
KAF4892807.1	64.1	0.0
KAF2197864.1	62.3	0.0
KAH7152948.1	62.8	0.0
KAF5579952.1	61.9	0.0
KAI4733670.1	64.8	0.0
KAF5595760.1	61.9	0.0
XP_018753490.1	61.9	0.0
XP_037186172.1	64.1	0.0
KAF5985863.1	61.9	0.0
XP_044676690.1	61.9	0.0
RBQ74432.1	61.9	0.0
KAF5673420.1	62.3	0.0
KAK1494506.1	62.8	0.0
SPJ70529.1	61.5	0.0
KAG5813759.1	61.9	0.0
KAF5562072.1	61.9	0.0
XP_008090189.1	63.2	0.0
KAJ4293127.1	62.8	0.0
PSN70209.1	62.8	0.0
KAF5670413.1	61.9	0.0
XP_037205082.1	61.9	0.0
XP_045265812.1	63.6	0.0
KAH6994935.1	62.3	0.0
XP_030988016.1	57.4	0.0
KAJ0325721.1	63.6	0.0
KAI8243913.1	63.6	0.0
KAK1451882.1	62.8	0.0
XP_053055363.1	63.6	0.0
KAI8263679.1	63.6	0.0
KAF5705587.1	61.9	0.0
KZL85207.1	62.3	0.0
KXH67077.1	65.5	0.0
KAG9941268.1	63.5	0.0
KPM38127.1	61.5	0.0
KAH7141347.1	61.9	0.0
KZL68231.1	62.8	0.0
KAI4853547.1	65.2	0.0
KAJ0337128.1	63.2	0.0
XP_036577441.1	59.8	0.0
KAH7117504.1	64.6	0.0
KAF6812053.1	57.1	0.0
XP_003066912.1	66.7	0.0
KAG9679643.1	64.3	0.0
KAG9562119.1	63.9	0.0
OLN81434.1	62.2	0.0
KAG9512844.1	64.8	0.0
KAF2641664.1	55.9	0.0
KAI0391311.1	57.5	0.0
KAH7242329.1	61.0	0.0
KAF4993911.1	60.6	0.0
RKK06848.1	61.5	0.0
KAG5762718.1	61.5	0.0
KAG5749782.1	61.5	0.0
KAJ4263103.1	61.9	0.0
KAG9665964.1	65.8	0.0
XP_007827507.1	57.4	0.0
KAG9596883.1	63.9	0.0
KAK1545570.1	62.3	0.0
XP_044649219.1	59.6	0.0
KAF4462292.1	63.2	0.0
KAF7550898.1	61.0	0.0
KAH7006753.1	63.3	0.0
KAF1975455.1	61.9	0.0
KAH0023348.1	63.9	0.0
CAD0111935.1	64.8	0.0
KAF4966619.1	61.5	0.0
KAG5662435.1	60.6	0.0
TEA18662.1	61.5	0.0
KAH6953143.1	61.0	0.0
KIL90485.1	61.0	0.0
KAF7533565.1	63.5	0.0
KAK0377569.1	59.8	0.0
KAF7560785.1	63.3	0.0
TQN67016.1	61.5	0.0
CAD0091988.1	64.8	0.0
KAI7972646.1	68.9	0.0
XP_049172709.1	57.4	0.0
KAI1842999.1	57.4	0.0
KAF4451843.1	60.2	0.0
KAI1880091.1	57.8	0.0
KMM68346.1	62.5	0.0
KAI0593553.1	57.5	0.0
TDZ31720.1	61.5	0.0
CAJ0551081.1	61.5	0.0
KAF7536896.1	57.8	0.0
RKU47247.1	57.6	0.0
KAK0613497.1	61.9	0.0
KAF3012805.1	57.8	0.0
KAG7285381.1	60.4	0.0
XP_040875327.1	63.9	0.0
KAJ4130067.1	60.2	0.0
KAK0733780.1	64.2	0.0
KAI1066680.1	60.6	0.0
XP_031012908.1	60.6	0.0
XP_038748636.1	64.9	0.0
KAJ9620151.1	52.4	0.0
XP_051363100.1	61.0	0.0
KAF2440766.1	60.6	0.0
XP_045990202.1	60.6	0.0
KAJ4013957.1	60.6	0.0
KAJ6033027.1	74.7	0.0
OLN85068.1	61.6	0.0
KAJ5981651.1	74.7	0.0
TIA55583.1	63.8	0.0
XP_043022936.1	57.6	0.0
RMX76484.1	61.6	0.0
XP_020134323.1	55.7	0.0
KAF9735418.1	61.6	0.0
THY78046.1	63.8	0.0
THV96826.1	63.8	0.0
THY38915.1	63.8	0.0
THY01165.1	63.8	0.0
CAG7565237.1	60.2	0.0
THX93759.1	63.8	0.0
OMP88497.1	55.9	0.0
THW11370.1	63.3	0.0
THZ16295.1	63.8	0.0
XP_020126932.1	53.9	0.0
XP_043168793.1	58.0	0.0
KAI5779941.1	67.4	0.0
OMP83731.1	53.9	0.0
XP_043024707.1	59.4	0.0
KAI4724037.1	64.6	0.0
XP_044640588.1	58.9	0.0
THY81149.1	62.9	0.0
KAI8311674.1	57.6	0.0
XP_036496550.1	58.1	0.0
KAI8163571.1	57.6	0.0
KAI4594607.1	56.5	0.0
THZ15140.1	63.8	0.0
KAK1825994.1	60.2	0.0
KAF4913699.1	58.1	0.0
XP_031882963.1	58.1	0.0
TIA44750.1	63.3	0.0
ROW10056.1	57.5	0.0
THZ12030.1	63.3	0.0
XP_045267369.1	57.6	0.0
XP_053033476.1	58.1	0.0
KAI0146499.1	56.5	0.0
KAI8312333.1	57.6	0.0
KAI8183967.1	57.6	0.0
KAJ5001583.1	57.6	0.0
EQB46903.1	56.7	0.0
KAI7786362.1	57.2	0.0
KAF6827768.1	55.8	0.0
KAJ3961261.1	57.6	0.0
THY30680.1	63.3	0.0
XP_037179335.1	57.6	0.0
THW41122.1	63.3	0.0
KKY20711.1	53.5	0.0
KAF4812027.1	57.6	0.0
KAH0429525.1	57.6	0.0
KAF4924315.1	57.2	0.0
KAJ0310252.1	57.6	0.0
TIA61904.1	63.3	0.0
KAJ0274371.1	57.6	0.0
KAH9229502.1	57.6	0.0
KAI6913020.1	61.6	0.0
KAH8785618.1	57.9	0.0
CAD0059290.1	63.3	0.0
GJC92027.1	60.5	0.0
KAK1758804.1	61.0	0.0
KAH7018750.1	55.4	0.0
POS76954.1	58.5	0.0
TGZ76379.1	65.3	0.0
EKG17511.1	55.4	0.0
THV63607.1	62.9	0.0
TVY90929.1	60.4	0.0
KAF4844927.1	57.2	0.0
CAD0032163.1	63.3	0.0
KAI8253333.1	57.2	0.0
GME26730.1	54.3	0.0
EOD44560.1	54.3	0.0
ROV93754.1	56.3	0.0
KAI4715480.1	63.8	0.0
KAF0321074.1	57.2	0.0
THW63248.1	62.9	0.0
KAF4874072.1	57.2	0.0
KAI8238754.1	57.6	0.0
KAK1996217.1	62.3	0.0
KAH8775468.1	56.3	0.0
TIA29843.1	62.4	0.0
KAI3393727.1	58.9	0.0
PCD39002.1	58.0	0.0
KAK1757108.1	60.9	0.0
KAH7043925.1	61.5	0.0
XP_046130398.1	54.3	0.0
KAB2581364.1	53.3	0.0
XP_035372566.1	53.3	0.0
KAJ4181994.1	55.2	0.0
QPC76477.1	57.6	0.0
XP_052906888.1	54.3	0.0
EKG15146.1	61.5	0.0
XP_009257136.1	57.6	0.0
KAF5239445.1	57.6	0.0
XP_053015257.1	54.3	0.0
KAK2036838.1	56.8	0.0
CAD0048297.1	62.9	0.0
GJC83977.1	62.7	0.0
KAK2031098.1	56.3	0.0
RGP60415.1	58.4	0.0
XP_018037245.1	59.8	0.0
GKT83123.1	62.7	0.0
GKT55255.1	62.7	0.0
THZ52929.1	64.0	0.0
PTD12585.1	57.6	0.0
KAI8651406.1	54.3	0.0
KAF4838756.1	56.8	0.0
TDZ53081.1	56.8	0.0
KAF6834753.1	56.7	0.0
KAI7776725.1	56.3	0.0
KAK0664383.1	52.8	0.0
KAK2056368.1	57.0	0.0
KAJ6071283.1	64.9	0.0
KAH7347638.1	60.9	0.0
KAJ4221085.1	53.9	0.0
KAK0747155.1	57.1	0.0
KAH6679838.1	60.4	0.0
KAJ4186357.1	54.3	0.0
ROW00759.1	57.0	0.0
KAI8649923.1	53.9	0.0
CAI6342487.1	59.0	0.0
XP_046041276.1	54.1	0.0
XP_044658168.1	58.4	0.0
XP_044712620.1	57.6	0.0
KAJ0331004.1	56.8	0.0
XP_035367849.1	55.0	0.0
KAJ4172487.1	53.9	0.0
VUC35833.1	60.4	0.0
KKY15415.1	55.5	0.0
KAK0625616.1	55.0	0.0
KAI3543480.1	60.3	0.0
KAF9639980.1	55.0	0.0
XP_056961378.1	62.2	0.0
TVY13885.1	60.0	0.0
KAI8275007.1	58.5	0.0
XP_044644385.1	52.8	0.0
XP_025589568.1	57.1	0.0
KAI3545257.1	60.3	0.0
RGP65856.1	57.6	0.0
KKY33442.1	55.0	0.0
KAF2767175.1	56.4	0.0
KAI0120706.1	55.2	0.0
KAK1727093.1	60.3	0.0
KAH6705430.1	60.0	0.0
